objectid,title,artist,date,description,building,floorroom,location,formatoriginal,dimensions,type,format,value,donor,condition,number,old_objectid,filename,Missing?,display_template,object_location,image_small,image_thumb
campusart448,North Idaho Lakes and Forests,Dana Boussard,1993,Mural depicting the lakes and forests of North Idaho. Made from appliqueed cotton velvet and textile paint with a wooden frame.,Commons,TLC hallway 27,Commons TLC hallway 27,mural,9.08' x 19.17' and 9.08' x 8.17',image;stillimage,image/jpg,"16,666.67",State of Idaho,good,680,195109,195109.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/195109.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/195109_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/195109_th.jpg
campusart449,Southwest Idaho Rivers and Canyons,Dana Boussard,1993,Mural depicting the rivers and canyons of Southwest Idaho. Made from appliqueed cotton velvet and textile paint with a wooden frame.,Commons,TLC hallway 27,Commons TLC hallway 27,mural,9.08' x 14.17' and 9.08' x 9.67',image;stillimage,image/jpg,"16,666.66",State of Idaho,good,681,195110,195110.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/195110.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/195110_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/195110_th.jpg
campusart450,Southeast Idaho Mountains and Deserts,Dana Boussard,1993,Mural depicting the mountains and deserts of Southeast Idaho. Made from appliqueed cotton velvet and textile paint with a wooden frame.,Commons,TLC hallway 27,Commons TLC hallway 27,mural,9.08' x 15.17' and 9.08' x 10.1',image;stillimage,image/jpg,"16,666.66",State of Idaho,good,682,195111,195111.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/195111.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/195111_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/195111_th.jpg
campusart451,Lionel Hampton Bust by George Carlson,George Carlson,2009,Sculpted bust of Lionel Hampton on a black base.,Admin,President's office,Admin President's office,sculpture,,image;stillimage,image/jpg,"12,000",Carol Ann Haddock Lange,good,683,195201,195201.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/195201.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/195201_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/195201_th.jpg
campusart452,Campus map,Alfred C. Dunn,1936,Ink drawing of an aerial view of the University of Idaho campus in 1936. Reframed in a black wood frame.,Student Union,2nd floor,Student Union 2nd floor,ink drawing,"27.5"" x 56""",image;stillimage,image/jpg,,,"yellow stains, yellowing corners",220,195286_OLD_TAG_189599,195286_OLD_TAG_189599.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/195286_OLD_TAG_189599.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/195286_old_tag_189599_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/195286_old_tag_189599_th.jpg
campusart453,Two Monuments,William D. Lewis,2007,Painting of a stone monument next to a wood monument.,Prichard Gallery,,Prichard Gallery,oil on canvas,"72"" x 72""",image;stillimage,image/jpg,"2,800",Anita Kay Hardy and Gregory Ames Kaslo,good,685,195339,195339.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/195339.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/195339_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/195339_th.jpg
campusart454,Steps to a Future,Patricia Koster,1999,Painting showing an outdoor stair path surrounded by bushes and trees on either side.,Law Building,rm 123,Law Building rm 123,pastel,"18.5"" x 24"" gold frame",image;stillimage,image/jpg,550,Purchased by College of Law,good,641,195424_OLD_TAG_185271,195424_OLD_TAG_185271.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/195424_OLD_TAG_185271.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/195424_old_tag_185271_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/195424_old_tag_185271_th.jpg
campusart455,Organic Rhythm ~ Nature #8,Jennifer Rennison,2010,Print of a large tree with a thick trunk surrounded by tall grasses.,Student Union,2nd floor,Student Union 2nd floor,print,"40"" x 60"" no frame",image;stillimage,image/jpg,550,Purchased from Jennifer Rennison,good,712,195632,195632.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/195632.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/195632_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/195632_th.jpg
campusart456,Organic Rhythm ~ Nature #3,Jennifer Rennison,2010,"Print showing a dense grove of tall, thin trees.",Student Union,2nd floor,Student Union 2nd floor,print,"40"" x 60"" no frame",image;stillimage,image/jpg,550,Purchased from Jennifer Rennison,good,713,195633,195633.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/195633.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/195633_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/195633_th.jpg
campusart457,Organic Rhythm ~ Nature #10,Jennifer Rennison,2010,Print showing a yellow brown grass lane through a grove of trees.,Student Union,2nd floor,Student Union 2nd floor,print,"40"" x 60"" no frame",image;stillimage,image/jpg,550,Purchased from Jennifer Rennison,good,714,195634,195634.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/195634.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/195634_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/195634_th.jpg
campusart458,HORSE SCULPTURE,,2011-10-31,Ceramic sculpture of a horse,Administration,105,Administration 105,Sculpture,"11"" X 11""",image;stillimage,image/jpg,"1,000.00",Jeri Hollister,Excellent,716,195790,195790.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/195790.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/195790_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/195790_th.jpg
campusart459,A Pictoral Map of the University of Idaho Campus,Alfred C. Dunn,1936,"Watercolor map of the University of Idaho campus in 1936. A banner at the top reads ""FORSAN & HAEC OLIM MEMINISSE JUVABIT"" and the painting is labeled ""A pictorial Map of the University of Idaho of Idaho Campus Moscow Idaho"".",Admin,President's office rm 005C,Admin President's office rm 005C,watercolor,"15.5"" x 21"" image",image;stillimage,image/jpg,400,Alfred C. Dunn,,696,188720,apictoralmapoftheuniversityofidahocampus.jpg,Missing Image,image,https://www.lib.uidaho.edu/digital/objects/campusart/apictoralmapoftheuniversityofidahocampus.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/apictoralmapoftheuniversityofidahocampus_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/apictoralmapoftheuniversityofidahocampus_th.jpg
campusart460,Athens of Idaho,Daniel Ng,2015,Painting showing a colorful view of the university of Idaho Administration Building and the surrounding campus.,Admin,President's office rm 105,,acrylic on canvas,5' X 7',image;stillimage,image/jpg,25595.59,UI 125th Anniversary,Excellent,722,197739,athensofidaho.jpg,Missing Image/Not on Website,image,https://www.lib.uidaho.edu/digital/objects/campusart/athensofidaho.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/athensofidaho_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/athensofidaho_th.jpg
campusart461,Bust of William Edgar Borah,Unknown,,Plaster bust of Senator William Edgar Borah.,Admin,Political Science rm 205,Admin Political Science rm 205,plaster,,image;stillimage,image/jpg,"1,000",Unknown,fair,684,48502,bustofwilliamedgarborah.jpg,Missing Image,image,https://www.lib.uidaho.edu/digital/objects/campusart/bustofwilliamedgarborah.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/bustofwilliamedgarborah_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/bustofwilliamedgarborah_th.jpg
campusart462,"Fall Roundup 1941 (Stanley, Idaho)",C.A. Gregory,1998,Photograph of nine people on horseback lined up behind a fire pit while four men sit to the side. Taken during the 1941 Stanley Idaho Fall Roundup.,Commons,4th Floor Hallway,,Photographic Print,"15"" X 32"" FRAMED",image;stillimage,image/jpg,500,Michael Mahoney,Good,721,176727,fallroundup1941.jpg,Missing Image/Not on Website,image,https://www.lib.uidaho.edu/digital/objects/campusart/fallroundup1941.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/fallroundup1941_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/fallroundup1941_th.jpg
campusart463,GUERNICA,WILLIAM TEDROW,,Painting depicting human and animal figures as well as other items and forms.,Modern Languages and Culture,Admin Third Floor Hallway,,Oil Painting,4' X 8',image;stillimage,image/jpg,350,SARAH NELSON and TIM GRESBACK,good,717,195961,guernica.jpg,Missing Image/Not on Website,image,https://www.lib.uidaho.edu/digital/objects/campusart/guernica.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/guernica_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/guernica_th.jpg
campusart464,"""Here We Have Idaho""",Deborah Chelotti Ding,,"Stained glass panels depicting the University of Idaho administration building surrounded by trees, hills and mountains in the distance. Panels spelling ""Here We Have Idaho"" are surrounded by white flowers.","College of Letters, Arts and Social Sciences",rm 112,,Stained Glass Panels,"60"" X 25"" and 38 ""X 25""",image;stillimage,image/jpg,4315,Provost Katherine Aiken,Excellent,719,196730,herewehaveidaho.jpg,Missing Image/Not on Website,image,https://www.lib.uidaho.edu/digital/objects/campusart/herewehaveidaho.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/herewehaveidaho_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/herewehaveidaho_th.jpg
campusart465,Hunting Trip,Alfred C. Dunn,,Painting of people gathered around a table beneath a shelter erected between two trees.,College of Natural Resources,LLC #5 rm 104,College of Natural Resources LLC #5 rm 104,watercolor,"13"" x 20.25"" image",image;stillimage,image/jpg,350,Alfred C. Dunn,fair,692,188716,huntingtrip.jpg,Missing Image,image,https://www.lib.uidaho.edu/digital/objects/campusart/huntingtrip.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/huntingtrip_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/huntingtrip_th.jpg
campusart466,"[woman's figure, shell-decorated cloth bundle on her]","Mende tribe, Sierra Leone W. Africa",,Wooden sculpture of a woman with a shell-decorated cloth bundle.,Letters Arts and Social Science Annex,,Letters Arts and Social Science Annex,sculpture/wood figure,"18"" x 5""",image;stillimage,image/jpg,"1,200 appraised by James M. Silberman 12/71","Harvey A. Schreter, UI received 12/71",good,462,L1989_1_1_WSU_UI_tag_800014,L1989_1_1_WSU_UI_tag_800014.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/L1989_1_1_WSU_UI_tag_800014.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/l1989_1_1_wsu_ui_tag_800014_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/l1989_1_1_wsu_ui_tag_800014_th.jpg
campusart467,"[wood mask, forehead angled forward, pursed mouth]","Ngere or bassa Gio Liberia, W. Africa",,Wooden mask with a pursed mouth and an angled forward forehead.,Letters Arts and Social Science Annex,,Letters Arts and Social Science Annex,mask,"7.5"" high",image;stillimage,image/jpg,450 appraised by James Silberman 12/71,"Harvey A. Schreter, UI received 12/71",,471,L1989_1_10_WSU_UI_tag_800014,L1989_1_10_WSU_UI_tag_800014.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/L1989_1_10_WSU_UI_tag_800014.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/l1989_1_10_wsu_ui_tag_800014_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/l1989_1_10_wsu_ui_tag_800014_th.jpg
campusart468,"[dark wood, no eye openings, 5 holes along forehead]","Bgere or Bassa Gio, Liberia, W. Africa",,Carved mask made from dark wood with five holes along the forehead and no eye openings.,Letters Arts and Social Science Annex,,Letters Arts and Social Science Annex,mask,"9.5"" high",image;stillimage,image/jpg,500 appraised by James Silberman 12/71,"Harvey A. Schreter, UI received 12/71",,472,L1989_1_11_WSU_UI_tag_800014,L1989_1_11_WSU_UI_tag_800014.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/L1989_1_11_WSU_UI_tag_800014.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/l1989_1_11_wsu_ui_tag_800014_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/l1989_1_11_wsu_ui_tag_800014_th.jpg
campusart469,"[dark wook, no eyes, areas painted red]","Ngere or Bassa Gio, Liberia, W. Africa",,Mask made from dark wood with areas painted red and no eye openings.,Letters Arts and Social Science Annex,,Letters Arts and Social Science Annex,mask,"6.5"" high",image;stillimage,image/jpg,400 appraised by James Silberman 12/71,"Harvey A. Schreter, UI received 12/71",,474,L1989_1_13_WSU_UI_tag_800014,L1989_1_13_WSU_UI_tag_800014.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/L1989_1_13_WSU_UI_tag_800014.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/l1989_1_13_wsu_ui_tag_800014_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/l1989_1_13_wsu_ui_tag_800014_th.jpg
campusart470,"[light colored wood, no eye openings]","Ngere or Bassa Gio, Liberia, W. Africa",,Mask carved from light colored wood with no eye openings.,Letters Arts and Social Science Annex,,Letters Arts and Social Science Annex,mask,"9.5"" high",image;stillimage,image/jpg,300 appraised by James Silberman 12/71,"Harvey A. Schreter, UI received 12/71",,475,L1989_1_14_WSU_UI_tag_800014,L1989_1_14_WSU_UI_tag_800014.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/L1989_1_14_WSU_UI_tag_800014.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/l1989_1_14_wsu_ui_tag_800014_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/l1989_1_14_wsu_ui_tag_800014_th.jpg
campusart471,"[no eye openings, 3 large lumps on forehead]","Bgere or Bassa Gio, Liberia, W. Africa",,Wooden mask with no eye openings and three large lumps on the forehead.,Letters Arts and Social Science Annex,,Letters Arts and Social Science Annex,mask,"7"" high",image;stillimage,image/jpg,150 appraised by James Silberman 12/71,"Harvey A. Schreter, UI received 12/71",,476,L1989_1_15_WSU_UI_tag_800014,L1989_1_15_WSU_UI_tag_800014.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/L1989_1_15_WSU_UI_tag_800014.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/l1989_1_15_wsu_ui_tag_800014_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/l1989_1_15_wsu_ui_tag_800014_th.jpg
campusart472,"[angular nose, fur on bottom]","Geh, Liberia, W. Africa",,Wooden mask with an angular nose and fur on the bottom.,Letters Arts and Social Science Annex,,Letters Arts and Social Science Annex,mask,"12.5"" high",image;stillimage,image/jpg,400 appraised by James Silberman 12/71,"Harvey A. Schreter, UI received 12/71",,477,L1989_1_16_WSU_UI_tag_800014,L1989_1_16_WSU_UI_tag_800014.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/L1989_1_16_WSU_UI_tag_800014.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/l1989_1_16_wsu_ui_tag_800014_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/l1989_1_16_wsu_ui_tag_800014_th.jpg
campusart473,"[round eyes w/eyebrows carved, bark mouth, 3 nails]","Geh, Liberia, W. Africa",,"Wooden mask with round eyes and carved eyebrows, a mouth made with bark, and three nails",Letters Arts and Social Science Annex,,Letters Arts and Social Science Annex,mask,"13"" high",image;stillimage,image/jpg,650 appraised by James Silberman 12/71,"Harvey A. Schreter, UI received 12/71",,478,L1989_1_17_WSU_UI_tag_800014,L1989_1_17_WSU_UI_tag_800014.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/L1989_1_17_WSU_UI_tag_800014.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/l1989_1_17_wsu_ui_tag_800014_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/l1989_1_17_wsu_ui_tag_800014_th.jpg
campusart474,"[stained black, lines of dots drilled by nose]","Bgere or Bassa Geh, Liberia, W. Africa",,Carved mask made from wood that has been stained black with lines of dots drilled by the nose.,Letters Arts and Social Science Annex,,Letters Arts and Social Science Annex,mask,"12"" high",image;stillimage,image/jpg,600 appraised by James Silberman 12/71,"Harvey A. Schreter, UI received 12/71",,479,L1989_1_18_WSU_UI_tag_800014,L1989_1_18_WSU_UI_tag_800014.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/L1989_1_18_WSU_UI_tag_800014.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/l1989_1_18_wsu_ui_tag_800014_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/l1989_1_18_wsu_ui_tag_800014_th.jpg
campusart475,"[animal face, long horns, helmut mask]",Mossi,,Helmut mask with an animal face and long horns.,Letters Arts and Social Science Annex,,Letters Arts and Social Science Annex,mask,"21"" high",image;stillimage,image/jpg,250 appraised by James Silberman 12/71,"Harvey A. Schreter, UI received 12/71",good,480,L1989_1_19_WSU_UI_tag_800014,L1989_1_19_WSU_UI_tag_800014.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/L1989_1_19_WSU_UI_tag_800014.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/l1989_1_19_wsu_ui_tag_800014_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/l1989_1_19_wsu_ui_tag_800014_th.jpg
